count,judge,statute,judge_total,stat_totals
4318,NM_RUSSO,2903.02,40,812
4319,NM_RUSSO,2903.03,3,45
4320,NM_RUSSO,2903.04,9,183
4321,NM_RUSSO,2903.041,0,17
4322,NM_RUSSO,2903.05,0,5
4323,NM_RUSSO,2903.06,4,99
4324,NM_RUSSO,2903.08,14,367
4325,NM_RUSSO,2903.09,0,0
4326,NM_RUSSO,2903.11,204,6639
4327,NM_RUSSO,2903.13,103,3694
4328,NM_RUSSO,2903.21,81,2701
4329,NM_RUSSO,2905.01,147,4582
4330,NM_RUSSO,2905.02,39,1706
4331,NM_RUSSO,2950.05,22,944
4332,NM_RUSSO,2907.02,38,1561
4333,NM_RUSSO,2907.03,12,425
4334,NM_RUSSO,2907.04,9,430
4335,NM_RUSSO,2907.05,37,1253
4336,NM_RUSSO,2907.06,4,91
4337,NM_RUSSO,2907.07,4,187
4338,NM_RUSSO,2907.08,0,17
4339,NM_RUSSO,2907.09,5,51
4340,NM_RUSSO,2907.19,0,1
4341,NM_RUSSO,2907.21,2,38
4342,NM_RUSSO,2907.22,4,57
4343,NM_RUSSO,2907.31,8,164
4344,NM_RUSSO,2907.311,0,1
4345,NM_RUSSO,2907.32,26,304
4346,NM_RUSSO,2907.321,1,7
4347,NM_RUSSO,2907.322,26,249
4348,NM_RUSSO,2907.323,21,217
4349,NM_RUSSO,2909.02,11,196
4350,NM_RUSSO,2909.03,9,135
4351,NM_RUSSO,2909.04,22,1082
4352,NM_RUSSO,2909.05,52,1585
4353,NM_RUSSO,2909.06,80,2885
4354,NM_RUSSO,2909.09,0,4
4355,NM_RUSSO,2909.22,0,0
4356,NM_RUSSO,2909.23,0,6
4357,NM_RUSSO,2909.24,0,1
4358,NM_RUSSO,2909.26,0,0
4359,NM_RUSSO,2909.27,0,1
4360,NM_RUSSO,2913.02,382,11775
4361,NM_RUSSO,2913.03,22,759
4362,NM_RUSSO,2911.01,64,1999
4363,NM_RUSSO,2911.02,79,2966
4364,NM_RUSSO,2911.11,37,1355
4365,NM_RUSSO,2911.12,140,4536
4366,NM_RUSSO,2911.13,53,1953
4367,NM_RUSSO,2913.07,0,0
4368,NM_RUSSO,2913.04,3,107
4369,NM_RUSSO,2903.11,204,6639
4370,NM_RUSSO,2903.12,52,1765
4371,NM_RUSSO,2911.21,10,459
4372,NM_RUSSO,2913.05,12,318
4373,NM_RUSSO,2903.13,103,3694
4374,NM_RUSSO,2903.21,81,2701
4375,NM_RUSSO,2903.211,25,759
4376,NM_RUSSO,2903.31,0,0
4377,NM_RUSSO,2903.32,0,0
4378,NM_RUSSO,4511.19,0,0
4379,NM_RUSSO,2905.11,0,35
4380,NM_RUSSO,2905.32,0,10
4381,NM_RUSSO,2907.09,5,51
4382,NM_RUSSO,2909.02,11,196
4383,NM_RUSSO,2919.21,35,1023
4384,NM_RUSSO,2913.11,14,334
4385,NM_RUSSO,2913.21,30,837
4386,NM_RUSSO,2913.30,0,0
4387,NM_RUSSO,2913.31,74,1804
4388,NM_RUSSO,2913.40,0,4
4389,NM_RUSSO,2913.401,0,1
4390,NM_RUSSO,2913.42,44,1020
4391,NM_RUSSO,2913.421,0,0
4392,NM_RUSSO,2913.44,0,2
4393,NM_RUSSO,2913.46,13,323
4394,NM_RUSSO,2913.47,3,34
4395,NM_RUSSO,2913.48,1,39
4396,NM_RUSSO,2913.49,30,908
4397,NM_RUSSO,2913.51,111,3905
4398,NM_RUSSO,2915.02,1,25
4399,NM_RUSSO,2917.01,4,24
4400,NM_RUSSO,2917.02,5,55
4401,NM_RUSSO,2917.11,3,150
4402,NM_RUSSO,2917.21,19,504
4403,NM_RUSSO,2917.211,0,0
4404,NM_RUSSO,2917.31,7,97
4405,NM_RUSSO,2919.01,0,0
4406,NM_RUSSO,2919.10,0,0
4407,NM_RUSSO,2919.22,74,2274
4408,NM_RUSSO,2919.21,35,1023
4409,NM_RUSSO,2919.23,2,42
4410,NM_RUSSO,2919.25,197,7190
4411,NM_RUSSO,2919.27,8,423
4412,NM_RUSSO,2921.02,1,43
4413,NM_RUSSO,2921.03,1,66
4414,NM_RUSSO,2921.04,25,672
4415,NM_RUSSO,2921.11,1,8
4416,NM_RUSSO,2921.12,52,1916
4417,NM_RUSSO,2921.31,38,1161
4418,NM_RUSSO,2921.32,8,192
4419,NM_RUSSO,2921.33,81,2511
4420,NM_RUSSO,2921.34,48,1760
4421,NM_RUSSO,2921.36,15,514
4422,NM_RUSSO,2921.38,8,263
4423,NM_RUSSO,2921.41,1,31
4424,NM_RUSSO,2921.44,0,2
4425,NM_RUSSO,2921.45,0,2
4426,NM_RUSSO,2923.01,0,18
4427,NM_RUSSO,2923.02,0,2
4428,NM_RUSSO,2923.12,129,4548
4429,NM_RUSSO,2923.13,133,4605
4430,NM_RUSSO,2923.15,3,170
4431,NM_RUSSO,2923.20,4,150
4432,NM_RUSSO,2923.24,295,8509
4433,NM_RUSSO,2923.32,0,14
4434,NM_RUSSO,2923.42,0,53
4435,NM_RUSSO,2925.03,267,8016
4436,NM_RUSSO,2925.04,3,158
4437,NM_RUSSO,2925.06,0,0
4438,NM_RUSSO,2925.11,486,14050
4439,NM_RUSSO,2925.23,9,263
4440,NM_RUSSO,2927.01,2,29
4441,NM_RUSSO,2927.03,0,0
4442,NM_RUSSO,2927.12,1,29
4443,NM_RUSSO,2950.06,17,755
4444,NM_RUSSO,2963.24,0,2
4445,TE_MCMONAGLE,2903.02,2,812
4446,TE_MCMONAGLE,2903.03,0,45
4447,TE_MCMONAGLE,2903.04,0,183
4448,TE_MCMONAGLE,2903.041,0,17
4449,TE_MCMONAGLE,2903.05,0,5
4450,TE_MCMONAGLE,2903.06,0,99
4451,TE_MCMONAGLE,2903.08,1,367
4452,TE_MCMONAGLE,2903.09,0,0
4453,TE_MCMONAGLE,2903.11,21,6639
4454,TE_MCMONAGLE,2903.13,19,3694
4455,TE_MCMONAGLE,2903.21,10,2701
4456,TE_MCMONAGLE,2905.01,32,4582
4457,TE_MCMONAGLE,2905.02,7,1706
4458,TE_MCMONAGLE,2950.05,3,944
4459,TE_MCMONAGLE,2907.02,2,1561
4460,TE_MCMONAGLE,2907.03,1,425
4461,TE_MCMONAGLE,2907.04,2,430
4462,TE_MCMONAGLE,2907.05,3,1253
4463,TE_MCMONAGLE,2907.06,1,91
4464,TE_MCMONAGLE,2907.07,1,187
4465,TE_MCMONAGLE,2907.08,0,17
4466,TE_MCMONAGLE,2907.09,0,51
4467,TE_MCMONAGLE,2907.19,0,1
4468,TE_MCMONAGLE,2907.21,0,38
4469,TE_MCMONAGLE,2907.22,0,57
4470,TE_MCMONAGLE,2907.31,1,164
4471,TE_MCMONAGLE,2907.311,0,1
4472,TE_MCMONAGLE,2907.32,0,304
4473,TE_MCMONAGLE,2907.321,0,7
4474,TE_MCMONAGLE,2907.322,0,249
4475,TE_MCMONAGLE,2907.323,0,217
4476,TE_MCMONAGLE,2909.02,0,196
4477,TE_MCMONAGLE,2909.03,0,135
4478,TE_MCMONAGLE,2909.04,6,1082
4479,TE_MCMONAGLE,2909.05,11,1585
4480,TE_MCMONAGLE,2909.06,14,2885
4481,TE_MCMONAGLE,2909.09,1,4
4482,TE_MCMONAGLE,2909.22,0,0
4483,TE_MCMONAGLE,2909.23,0,6
4484,TE_MCMONAGLE,2909.24,0,1
4485,TE_MCMONAGLE,2909.26,0,0
4486,TE_MCMONAGLE,2909.27,0,1
4487,TE_MCMONAGLE,2913.02,51,11775
4488,TE_MCMONAGLE,2913.03,1,759
4489,TE_MCMONAGLE,2911.01,15,1999
4490,TE_MCMONAGLE,2911.02,15,2966
4491,TE_MCMONAGLE,2911.11,10,1355
4492,TE_MCMONAGLE,2911.12,28,4536
4493,TE_MCMONAGLE,2911.13,12,1953
4494,TE_MCMONAGLE,2913.07,0,0
4495,TE_MCMONAGLE,2913.04,0,107
4496,TE_MCMONAGLE,2903.11,21,6639
4497,TE_MCMONAGLE,2903.12,11,1765
4498,TE_MCMONAGLE,2911.21,4,459
4499,TE_MCMONAGLE,2913.05,1,318
4500,TE_MCMONAGLE,2903.13,19,3694
4501,TE_MCMONAGLE,2903.21,10,2701
4502,TE_MCMONAGLE,2903.211,5,759
4503,TE_MCMONAGLE,2903.31,0,0
4504,TE_MCMONAGLE,2903.32,0,0
4505,TE_MCMONAGLE,4511.19,0,0
4506,TE_MCMONAGLE,2905.11,0,35
4507,TE_MCMONAGLE,2905.32,0,10
4508,TE_MCMONAGLE,2907.09,0,51
4509,TE_MCMONAGLE,2909.02,0,196
4510,TE_MCMONAGLE,2919.21,0,1023
4511,TE_MCMONAGLE,2913.11,1,334
4512,TE_MCMONAGLE,2913.21,3,837
4513,TE_MCMONAGLE,2913.30,0,0
4514,TE_MCMONAGLE,2913.31,10,1804
4515,TE_MCMONAGLE,2913.40,0,4
4516,TE_MCMONAGLE,2913.401,0,1
4517,TE_MCMONAGLE,2913.42,4,1020
4518,TE_MCMONAGLE,2913.421,0,0
4519,TE_MCMONAGLE,2913.44,0,2
4520,TE_MCMONAGLE,2913.46,3,323
4521,TE_MCMONAGLE,2913.47,1,34
4522,TE_MCMONAGLE,2913.48,0,39
4523,TE_MCMONAGLE,2913.49,5,908
4524,TE_MCMONAGLE,2913.51,15,3905
4525,TE_MCMONAGLE,2915.02,0,25
4526,TE_MCMONAGLE,2917.01,0,24
4527,TE_MCMONAGLE,2917.02,0,55
4528,TE_MCMONAGLE,2917.11,0,150
4529,TE_MCMONAGLE,2917.21,4,504
4530,TE_MCMONAGLE,2917.211,0,0
4531,TE_MCMONAGLE,2917.31,0,97
4532,TE_MCMONAGLE,2919.01,0,0
4533,TE_MCMONAGLE,2919.10,0,0
4534,TE_MCMONAGLE,2919.22,2,2274
4535,TE_MCMONAGLE,2919.21,0,1023
4536,TE_MCMONAGLE,2919.23,0,42
4537,TE_MCMONAGLE,2919.25,29,7190
4538,TE_MCMONAGLE,2919.27,2,423
4539,TE_MCMONAGLE,2921.02,0,43
4540,TE_MCMONAGLE,2921.03,0,66
4541,TE_MCMONAGLE,2921.04,4,672
4542,TE_MCMONAGLE,2921.11,0,8
4543,TE_MCMONAGLE,2921.12,5,1916
4544,TE_MCMONAGLE,2921.31,1,1161
4545,TE_MCMONAGLE,2921.32,0,192
4546,TE_MCMONAGLE,2921.33,11,2511
4547,TE_MCMONAGLE,2921.34,5,1760
4548,TE_MCMONAGLE,2921.36,0,514
4549,TE_MCMONAGLE,2921.38,1,263
4550,TE_MCMONAGLE,2921.41,0,31
4551,TE_MCMONAGLE,2921.44,0,2
4552,TE_MCMONAGLE,2921.45,0,2
4553,TE_MCMONAGLE,2923.01,0,18
4554,TE_MCMONAGLE,2923.02,0,2
4555,TE_MCMONAGLE,2923.12,13,4548
4556,TE_MCMONAGLE,2923.13,20,4605
4557,TE_MCMONAGLE,2923.15,1,170
4558,TE_MCMONAGLE,2923.20,0,150
4559,TE_MCMONAGLE,2923.24,47,8509
4560,TE_MCMONAGLE,2923.32,0,14
4561,TE_MCMONAGLE,2923.42,0,53
4562,TE_MCMONAGLE,2925.03,48,8016
4563,TE_MCMONAGLE,2925.04,1,158
4564,TE_MCMONAGLE,2925.06,0,0
4565,TE_MCMONAGLE,2925.11,54,14050
4566,TE_MCMONAGLE,2925.23,1,263
4567,TE_MCMONAGLE,2927.01,0,29
4568,TE_MCMONAGLE,2927.03,0,0
4569,TE_MCMONAGLE,2927.12,0,29
4570,TE_MCMONAGLE,2950.06,6,755
4571,TE_MCMONAGLE,2963.24,0,2
4572,D_COURT,2903.02,0,812
4573,D_COURT,2903.03,0,45
4574,D_COURT,2903.04,0,183
4575,D_COURT,2903.041,0,17
4576,D_COURT,2903.05,0,5
4577,D_COURT,2903.06,0,99
4578,D_COURT,2903.08,0,367
4579,D_COURT,2903.09,0,0
4580,D_COURT,2903.11,0,6639
4581,D_COURT,2903.13,0,3694
4582,D_COURT,2903.21,0,2701
4583,D_COURT,2905.01,0,4582
4584,D_COURT,2905.02,0,1706
4585,D_COURT,2950.05,0,944
4586,D_COURT,2907.02,0,1561
4587,D_COURT,2907.03,0,425
4588,D_COURT,2907.04,0,430
4589,D_COURT,2907.05,0,1253
4590,D_COURT,2907.06,0,91
4591,D_COURT,2907.07,0,187
4592,D_COURT,2907.08,0,17
4593,D_COURT,2907.09,0,51
4594,D_COURT,2907.19,0,1
4595,D_COURT,2907.21,0,38
4596,D_COURT,2907.22,0,57
4597,D_COURT,2907.31,0,164
4598,D_COURT,2907.311,0,1
4599,D_COURT,2907.32,0,304
4600,D_COURT,2907.321,0,7
4601,D_COURT,2907.322,0,249
4602,D_COURT,2907.323,0,217
4603,D_COURT,2909.02,0,196
4604,D_COURT,2909.03,0,135
4605,D_COURT,2909.04,0,1082
4606,D_COURT,2909.05,0,1585
4607,D_COURT,2909.06,0,2885
4608,D_COURT,2909.09,0,4
4609,D_COURT,2909.22,0,0
4610,D_COURT,2909.23,0,6
4611,D_COURT,2909.24,0,1
4612,D_COURT,2909.26,0,0
4613,D_COURT,2909.27,0,1
4614,D_COURT,2913.02,3,11775
4615,D_COURT,2913.03,0,759
4616,D_COURT,2911.01,0,1999
4617,D_COURT,2911.02,0,2966
4618,D_COURT,2911.11,0,1355
4619,D_COURT,2911.12,2,4536
4620,D_COURT,2911.13,0,1953
4621,D_COURT,2913.07,0,0
4622,D_COURT,2913.04,0,107
4623,D_COURT,2903.11,0,6639
4624,D_COURT,2903.12,0,1765
4625,D_COURT,2911.21,0,459
4626,D_COURT,2913.05,0,318
4627,D_COURT,2903.13,0,3694
4628,D_COURT,2903.21,0,2701
4629,D_COURT,2903.211,0,759
4630,D_COURT,2903.31,0,0
4631,D_COURT,2903.32,0,0
4632,D_COURT,4511.19,0,0
4633,D_COURT,2905.11,0,35
4634,D_COURT,2905.32,0,10
4635,D_COURT,2907.09,0,51
4636,D_COURT,2909.02,0,196
4637,D_COURT,2919.21,0,1023
4638,D_COURT,2913.11,0,334
4639,D_COURT,2913.21,2,837
4640,D_COURT,2913.30,0,0
4641,D_COURT,2913.31,1,1804
4642,D_COURT,2913.40,0,4
4643,D_COURT,2913.401,0,1
4644,D_COURT,2913.42,0,1020
4645,D_COURT,2913.421,0,0
4646,D_COURT,2913.44,0,2
4647,D_COURT,2913.46,0,323
4648,D_COURT,2913.47,0,34
4649,D_COURT,2913.48,0,39
4650,D_COURT,2913.49,0,908
4651,D_COURT,2913.51,1,3905
4652,D_COURT,2915.02,0,25
4653,D_COURT,2917.01,0,24
4654,D_COURT,2917.02,0,55
4655,D_COURT,2917.11,0,150
4656,D_COURT,2917.21,0,504
4657,D_COURT,2917.211,0,0
4658,D_COURT,2917.31,0,97
4659,D_COURT,2919.01,0,0
4660,D_COURT,2919.10,0,0
4661,D_COURT,2919.22,0,2274
4662,D_COURT,2919.21,0,1023
4663,D_COURT,2919.23,0,42
4664,D_COURT,2919.25,0,7190
4665,D_COURT,2919.27,0,423
4666,D_COURT,2921.02,0,43
4667,D_COURT,2921.03,0,66
4668,D_COURT,2921.04,0,672
4669,D_COURT,2921.11,0,8
4670,D_COURT,2921.12,0,1916
4671,D_COURT,2921.31,0,1161
4672,D_COURT,2921.32,0,192
4673,D_COURT,2921.33,0,2511
4674,D_COURT,2921.34,0,1760
4675,D_COURT,2921.36,0,514
4676,D_COURT,2921.38,0,263
4677,D_COURT,2921.41,0,31
4678,D_COURT,2921.44,0,2
4679,D_COURT,2921.45,0,2
4680,D_COURT,2923.01,0,18
4681,D_COURT,2923.02,0,2
4682,D_COURT,2923.12,0,4548
4683,D_COURT,2923.13,0,4605
4684,D_COURT,2923.15,0,170
4685,D_COURT,2923.20,0,150
4686,D_COURT,2923.24,0,8509
4687,D_COURT,2923.32,0,14
4688,D_COURT,2923.42,0,53
4689,D_COURT,2925.03,0,8016
4690,D_COURT,2925.04,0,158
4691,D_COURT,2925.06,0,0
4692,D_COURT,2925.11,9,14050
4693,D_COURT,2925.23,0,263
4694,D_COURT,2927.01,0,29
4695,D_COURT,2927.03,0,0
4696,D_COURT,2927.12,0,29
4697,D_COURT,2950.06,0,755
4698,D_COURT,2963.24,0,2
4699,JK_KOCH,2903.02,0,812
4700,JK_KOCH,2903.03,0,45
4701,JK_KOCH,2903.04,0,183
4702,JK_KOCH,2903.041,0,17
4703,JK_KOCH,2903.05,0,5
4704,JK_KOCH,2903.06,0,99
4705,JK_KOCH,2903.08,0,367
4706,JK_KOCH,2903.09,0,0
4707,JK_KOCH,2903.11,0,6639
4708,JK_KOCH,2903.13,0,3694
4709,JK_KOCH,2903.21,0,2701
4710,JK_KOCH,2905.01,0,4582
4711,JK_KOCH,2905.02,0,1706
4712,JK_KOCH,2950.05,0,944
4713,JK_KOCH,2907.02,0,1561
4714,JK_KOCH,2907.03,0,425
4715,JK_KOCH,2907.04,0,430
4716,JK_KOCH,2907.05,0,1253
4717,JK_KOCH,2907.06,0,91
4718,JK_KOCH,2907.07,0,187
4719,JK_KOCH,2907.08,0,17
4720,JK_KOCH,2907.09,0,51
4721,JK_KOCH,2907.19,0,1
4722,JK_KOCH,2907.21,0,38
4723,JK_KOCH,2907.22,0,57
4724,JK_KOCH,2907.31,0,164
4725,JK_KOCH,2907.311,0,1
4726,JK_KOCH,2907.32,0,304
4727,JK_KOCH,2907.321,0,7
4728,JK_KOCH,2907.322,0,249
4729,JK_KOCH,2907.323,0,217
4730,JK_KOCH,2909.02,0,196
4731,JK_KOCH,2909.03,0,135
4732,JK_KOCH,2909.04,0,1082
4733,JK_KOCH,2909.05,1,1585
4734,JK_KOCH,2909.06,0,2885
4735,JK_KOCH,2909.09,0,4
4736,JK_KOCH,2909.22,0,0
4737,JK_KOCH,2909.23,0,6
4738,JK_KOCH,2909.24,0,1
4739,JK_KOCH,2909.26,0,0
4740,JK_KOCH,2909.27,0,1
4741,JK_KOCH,2913.02,2,11775
4742,JK_KOCH,2913.03,0,759
4743,JK_KOCH,2911.01,0,1999
4744,JK_KOCH,2911.02,0,2966
4745,JK_KOCH,2911.11,0,1355
4746,JK_KOCH,2911.12,0,4536
4747,JK_KOCH,2911.13,1,1953
4748,JK_KOCH,2913.07,0,0
4749,JK_KOCH,2913.04,0,107
4750,JK_KOCH,2903.11,0,6639
4751,JK_KOCH,2903.12,0,1765
4752,JK_KOCH,2911.21,0,459
4753,JK_KOCH,2913.05,0,318
4754,JK_KOCH,2903.13,0,3694
4755,JK_KOCH,2903.21,0,2701
4756,JK_KOCH,2903.211,0,759
4757,JK_KOCH,2903.31,0,0
4758,JK_KOCH,2903.32,0,0
4759,JK_KOCH,4511.19,0,0
4760,JK_KOCH,2905.11,0,35
4761,JK_KOCH,2905.32,0,10
4762,JK_KOCH,2907.09,0,51
4763,JK_KOCH,2909.02,0,196
4764,JK_KOCH,2919.21,0,1023
4765,JK_KOCH,2913.11,0,334
4766,JK_KOCH,2913.21,0,837
4767,JK_KOCH,2913.30,0,0
4768,JK_KOCH,2913.31,0,1804
4769,JK_KOCH,2913.40,0,4
4770,JK_KOCH,2913.401,0,1
4771,JK_KOCH,2913.42,0,1020
4772,JK_KOCH,2913.421,0,0
4773,JK_KOCH,2913.44,0,2
4774,JK_KOCH,2913.46,0,323
4775,JK_KOCH,2913.47,0,34
4776,JK_KOCH,2913.48,0,39
4777,JK_KOCH,2913.49,0,908
4778,JK_KOCH,2913.51,1,3905
4779,JK_KOCH,2915.02,0,25
4780,JK_KOCH,2917.01,0,24
4781,JK_KOCH,2917.02,0,55
4782,JK_KOCH,2917.11,0,150
4783,JK_KOCH,2917.21,0,504
4784,JK_KOCH,2917.211,0,0
4785,JK_KOCH,2917.31,0,97
4786,JK_KOCH,2919.01,0,0
4787,JK_KOCH,2919.10,0,0
4788,JK_KOCH,2919.22,0,2274
4789,JK_KOCH,2919.21,0,1023
4790,JK_KOCH,2919.23,0,42
4791,JK_KOCH,2919.25,0,7190
4792,JK_KOCH,2919.27,0,423
4793,JK_KOCH,2921.02,0,43
4794,JK_KOCH,2921.03,0,66
4795,JK_KOCH,2921.04,0,672
4796,JK_KOCH,2921.11,0,8
4797,JK_KOCH,2921.12,0,1916
4798,JK_KOCH,2921.31,0,1161
4799,JK_KOCH,2921.32,0,192
4800,JK_KOCH,2921.33,0,2511
4801,JK_KOCH,2921.34,2,1760
4802,JK_KOCH,2921.36,0,514
4803,JK_KOCH,2921.38,0,263
4804,JK_KOCH,2921.41,0,31
4805,JK_KOCH,2921.44,0,2
4806,JK_KOCH,2921.45,0,2
4807,JK_KOCH,2923.01,0,18
4808,JK_KOCH,2923.02,0,2
4809,JK_KOCH,2923.12,0,4548
4810,JK_KOCH,2923.13,0,4605
4811,JK_KOCH,2923.15,0,170
4812,JK_KOCH,2923.20,0,150
4813,JK_KOCH,2923.24,2,8509
4814,JK_KOCH,2923.32,0,14
4815,JK_KOCH,2923.42,0,53
4816,JK_KOCH,2925.03,2,8016
4817,JK_KOCH,2925.04,0,158
4818,JK_KOCH,2925.06,0,0
4819,JK_KOCH,2925.11,8,14050
4820,JK_KOCH,2925.23,0,263
4821,JK_KOCH,2927.01,0,29
4822,JK_KOCH,2927.03,0,0
4823,JK_KOCH,2927.12,0,29
4824,JK_KOCH,2950.06,0,755
4825,JK_KOCH,2963.24,0,2
4826,KA_GALLAGHER,2903.02,6,812
4827,KA_GALLAGHER,2903.03,0,45
4828,KA_GALLAGHER,2903.04,1,183
4829,KA_GALLAGHER,2903.041,0,17
4830,KA_GALLAGHER,2903.05,0,5
4831,KA_GALLAGHER,2903.06,1,99
4832,KA_GALLAGHER,2903.08,6,367
4833,KA_GALLAGHER,2903.09,0,0
4834,KA_GALLAGHER,2903.11,47,6639
4835,KA_GALLAGHER,2903.13,25,3694
4836,KA_GALLAGHER,2903.21,19,2701
4837,KA_GALLAGHER,2905.01,22,4582
4838,KA_GALLAGHER,2905.02,21,1706
4839,KA_GALLAGHER,2950.05,6,944
4840,KA_GALLAGHER,2907.02,12,1561
4841,KA_GALLAGHER,2907.03,9,425
4842,KA_GALLAGHER,2907.04,6,430
4843,KA_GALLAGHER,2907.05,11,1253
4844,KA_GALLAGHER,2907.06,1,91
4845,KA_GALLAGHER,2907.07,2,187
4846,KA_GALLAGHER,2907.08,1,17
4847,KA_GALLAGHER,2907.09,0,51
4848,KA_GALLAGHER,2907.19,0,1
4849,KA_GALLAGHER,2907.21,0,38
4850,KA_GALLAGHER,2907.22,0,57
4851,KA_GALLAGHER,2907.31,6,164
4852,KA_GALLAGHER,2907.311,0,1
4853,KA_GALLAGHER,2907.32,5,304
4854,KA_GALLAGHER,2907.321,0,7
4855,KA_GALLAGHER,2907.322,4,249
4856,KA_GALLAGHER,2907.323,5,217
4857,KA_GALLAGHER,2909.02,2,196
4858,KA_GALLAGHER,2909.03,2,135
4859,KA_GALLAGHER,2909.04,5,1082
4860,KA_GALLAGHER,2909.05,6,1585
4861,KA_GALLAGHER,2909.06,16,2885
4862,KA_GALLAGHER,2909.09,0,4
4863,KA_GALLAGHER,2909.22,0,0
4864,KA_GALLAGHER,2909.23,0,6
4865,KA_GALLAGHER,2909.24,0,1
4866,KA_GALLAGHER,2909.26,0,0
4867,KA_GALLAGHER,2909.27,0,1
4868,KA_GALLAGHER,2913.02,63,11775
4869,KA_GALLAGHER,2913.03,9,759
4870,KA_GALLAGHER,2911.01,11,1999
4871,KA_GALLAGHER,2911.02,21,2966
4872,KA_GALLAGHER,2911.11,4,1355
4873,KA_GALLAGHER,2911.12,26,4536
4874,KA_GALLAGHER,2911.13,6,1953
4875,KA_GALLAGHER,2913.07,0,0
4876,KA_GALLAGHER,2913.04,1,107
4877,KA_GALLAGHER,2903.11,47,6639
4878,KA_GALLAGHER,2903.12,11,1765
4879,KA_GALLAGHER,2911.21,3,459
4880,KA_GALLAGHER,2913.05,0,318
4881,KA_GALLAGHER,2903.13,25,3694
4882,KA_GALLAGHER,2903.21,19,2701
4883,KA_GALLAGHER,2903.211,7,759
4884,KA_GALLAGHER,2903.31,0,0
4885,KA_GALLAGHER,2903.32,0,0
4886,KA_GALLAGHER,4511.19,0,0
4887,KA_GALLAGHER,2905.11,2,35
4888,KA_GALLAGHER,2905.32,0,10
4889,KA_GALLAGHER,2907.09,0,51
4890,KA_GALLAGHER,2909.02,2,196
4891,KA_GALLAGHER,2919.21,1,1023
4892,KA_GALLAGHER,2913.11,2,334
4893,KA_GALLAGHER,2913.21,2,837
4894,KA_GALLAGHER,2913.30,0,0
4895,KA_GALLAGHER,2913.31,10,1804
4896,KA_GALLAGHER,2913.40,0,4
4897,KA_GALLAGHER,2913.401,0,1
4898,KA_GALLAGHER,2913.42,4,1020
4899,KA_GALLAGHER,2913.421,0,0
4900,KA_GALLAGHER,2913.44,0,2
4901,KA_GALLAGHER,2913.46,2,323
4902,KA_GALLAGHER,2913.47,1,34
4903,KA_GALLAGHER,2913.48,0,39
4904,KA_GALLAGHER,2913.49,2,908
4905,KA_GALLAGHER,2913.51,32,3905
4906,KA_GALLAGHER,2915.02,0,25
4907,KA_GALLAGHER,2917.01,0,24
4908,KA_GALLAGHER,2917.02,1,55
4909,KA_GALLAGHER,2917.11,2,150
4910,KA_GALLAGHER,2917.21,4,504
4911,KA_GALLAGHER,2917.211,0,0
4912,KA_GALLAGHER,2917.31,0,97
4913,KA_GALLAGHER,2919.01,0,0
4914,KA_GALLAGHER,2919.10,0,0
4915,KA_GALLAGHER,2919.22,20,2274
4916,KA_GALLAGHER,2919.21,1,1023
4917,KA_GALLAGHER,2919.23,0,42
4918,KA_GALLAGHER,2919.25,57,7190
4919,KA_GALLAGHER,2919.27,4,423
4920,KA_GALLAGHER,2921.02,0,43
4921,KA_GALLAGHER,2921.03,0,66
4922,KA_GALLAGHER,2921.04,3,672
4923,KA_GALLAGHER,2921.11,0,8
4924,KA_GALLAGHER,2921.12,13,1916
4925,KA_GALLAGHER,2921.31,13,1161
4926,KA_GALLAGHER,2921.32,0,192
4927,KA_GALLAGHER,2921.33,21,2511
4928,KA_GALLAGHER,2921.34,13,1760
4929,KA_GALLAGHER,2921.36,1,514
4930,KA_GALLAGHER,2921.38,2,263
4931,KA_GALLAGHER,2921.41,0,31
4932,KA_GALLAGHER,2921.44,0,2
4933,KA_GALLAGHER,2921.45,0,2
4934,KA_GALLAGHER,2923.01,0,18
4935,KA_GALLAGHER,2923.02,0,2
4936,KA_GALLAGHER,2923.12,41,4548
4937,KA_GALLAGHER,2923.13,33,4605
4938,KA_GALLAGHER,2923.15,2,170
4939,KA_GALLAGHER,2923.20,0,150
4940,KA_GALLAGHER,2923.24,50,8509
4941,KA_GALLAGHER,2923.32,0,14
4942,KA_GALLAGHER,2923.42,0,53
4943,KA_GALLAGHER,2925.03,45,8016
4944,KA_GALLAGHER,2925.04,0,158
4945,KA_GALLAGHER,2925.06,0,0
4946,KA_GALLAGHER,2925.11,97,14050
4947,KA_GALLAGHER,2925.23,2,263
4948,KA_GALLAGHER,2927.01,0,29
4949,KA_GALLAGHER,2927.03,0,0
4950,KA_GALLAGHER,2927.12,1,29
4951,KA_GALLAGHER,2950.06,4,755
4952,KA_GALLAGHER,2963.24,0,2
4953,AG_BUTLER,2903.02,0,812
4954,AG_BUTLER,2903.03,0,45
4955,AG_BUTLER,2903.04,0,183
4956,AG_BUTLER,2903.041,0,17
4957,AG_BUTLER,2903.05,0,5
4958,AG_BUTLER,2903.06,0,99
4959,AG_BUTLER,2903.08,1,367
4960,AG_BUTLER,2903.09,0,0
4961,AG_BUTLER,2903.11,7,6639
4962,AG_BUTLER,2903.13,9,3694
4963,AG_BUTLER,2903.21,5,2701
4964,AG_BUTLER,2905.01,4,4582
4965,AG_BUTLER,2905.02,0,1706
4966,AG_BUTLER,2950.05,1,944
4967,AG_BUTLER,2907.02,0,1561
